review_text,positive
"This story gives me hope in mankind again.  Despite the horrendous abuse, this woman gave herself -- all of herself -- to save a child from the torment she experienced.  I wish there were more people like Torey Hayden in this world.  I can only hope that I can touch lives in the way Ms. Hayden has.  This book will open eyes to the terrors of abuse that does, indeed, occur in this world, despite the fact that we would like to close our eyes to it.  It also demonstrates the hope that victims can overcome and the need for us to step up to the plate to end this war of terror",1
"Although not as fascinating as his PAPER CRYSTALS (a stellar work of modular origami), MATHEMATICAL ORIGAMI is a very solid work on the topic.  David Mitchell again gives clear instructions in text and diagrams for a very intriguing branch of paperfolding.  There are many books on geometric and modular origami, but Mitchell's are more than just look at this neat design.  Instead, they are well thought out and very intelligently written.  A must-have for fans of the art",1
"This book is off the hook.  Oh! my God this book will have you looking at your so-called straight man in a whole new light",1
"I just got a book out of the library.  The author is a nut about recording songs and analyzing the sonograms (frequency intensity over time), and in his mind, when he hears a song, he identifies it by how it looks in his mental sonogram.This whole idea is amazing, and I think I'll never listen to birds the same way again - just after reading the first few pages!The writing style pulls you into the author's world as he tracks birds and ponders the meaning of their song.  If you love birding, you will wish you had been there on every walk, and you'll want to wake up two hours before dawn the next day to discover the amazingly different pre-dawn songs of common birds.The book comes with as CD with 98 tracks of songs, and some of the tracks are slowed down, which really changes your perception and shows you the depth and richness of some of those blurt sounds birds make.  The Woodthrush  at 1/10 speed reminds me of a howling wolf.  I know I'll never listed to this song the same way again",1
"I bought my first copy of this book about two years ago. Grabbed my brain and would not turn it loose...because the pages SCREAMED... THIS IS YOU!. I am now 51 years old, and have had the cross of ADHD ... or blessing... as you may see it all of my life.I found myself picking up the phone to call close relatives and grabbing friends to lecture them on what was going on...mostly reading straight from the book. My mother wondered if my father and older brother had ADHD. Dad is dead now, but this can help me put some of the dysfunction in our relationship together.  Yes, I have been persecuted for having untreated, undiagnosed ADHD. Yes, this book explained an awful lot to me, gave me real solutions, and encouraged me knowing that the two authors are also blessed / victims of this malady / mental enhancement! I subsequently have bought copies for my aged mother in another state, and for my fiance. I have to say, my fiance read it through and studied it like a how to manual for fixing me! (She's a little scary, sometimes!) And of course I sent a copy to my brother, the doctor, who has added it to his trusted library of resources and textbooks.I am now on one of the medications for the neurotransmitter stimulus. I have opted out of the antidepressants, because of their scary side effect warnings. But the stimulant works to calm me and flush me with something I don't have without the medication. It makes a difference. I feel better and more confident, more able to concentrate and more up to meeting all the challenges of life. What more can I say?  Their attention to all facets including proper medication and case history is fascinating, intriguing, and extremely useful. Hope is out there",1
"I'll skip the description since that has been done so many times here. But I would like to say that I don't have much time for reading, so make sure the books I choose are those by authors I consider 5-star. J.D. Robb a/k/a Nora Roberts is one of the most prolific authors I've ever read. How she manages to produce books that remain fresh and vibrant attests to her incredible talent and creative imagination. I've read this series out of order, but each book is written so that the book itself can stand alone. This one, however, revealed to me the reason behind Eve's sometimes belligerent attitude, her strong persona, and standoffishness. Robb is great at revealing subtle conflicts, inner turmoils. Great book",1
"McDonald's is one of the great symbols of America, and most countries around the world absolutely love McDonald's.  If you want to know the history of the mega-giant corporation, this is a good starting place.  We are capitalists in America - we love making money, and that can only be considered a good thing.  McDonald's embodies much of the American spirit and American dream.  Sure, the food isn't healthy - as if that's a newflash for anyone these days.  But eating it in moderation is not harmful in any way.  Oh, and westcoaster (below) didn't actually read this book prior to reviewing it - that person just has a problem with successful business-people earning money.  If you don't have that problem, read the book and marvel at the entrepreneurial spirit.  And to Hades with the naysayers - come to think of it, I'm outta here - gotta grab a Quarter Pounder with cheese, baby",1
"One of the best new authors to date, and possibly one of the best writers in the history of the English language! Jasper has a VERY firm grasp of the language and creates a..slightly...twisted version of reality where people jump into books, fictional characters jaunt around the real world (Hamlet) and books have a tendancy to re-write themselves. Characters include Jane Eyre (of course), the Cheshire cat, The Red Queen, Hamlet, and a slew of minor personalities from books out of print (for good reasons). If you like puns, you'll LOVE this series",1
"I loved THE FOUR AGREEMENTS by Don Miguel Ruiz, in which heshared wisdom from his Toltec ancestors . . . it helped me and I'm surecountless others develop a simple, yet effective code of personalconduct.So when I had the chance to listen to his follow-up book, THE MASTERYOF LOVE, I naturally was intrigued by the possibility of gaining somemore valuable insights from the author--this time dealing with thesubject of both developing and maintaining a loving relationship.Perhaps my only disappointment in this title was that it was tooshort . . . I gained so much from it that after one listening, Iimmediately felt the need to go back and listen a second time . . . methinksthat if you were reading it, you'd do the same, if just to master thisone concept:To try to change somebody is to try to change a dog or cat. You lovethem for who they are. If you're with somebody, don't try to changehim or her.Also, there were these other valuable tidbits:Let go of the past and begin every day with a high level of love.If you don't love yourself, you can change your belief and yourlife will change.When you hear your heart guiding you to happiness, make a choiceand stick to it.Forgive others, and you will see miracles happen in your life.And lastly, there was this one that really struck home:If your choice is to be in a relationship and your partner is playingthe same game . . . what a gift!",1
"Simon Winchester is a popular historian, in the modern mold. This means that he's socially and politically a liberal, and that he's interested in *everything* connected with a specific event. He'll examine it from all angles, and attempt to see it from everyone's eyes, look over everything connected with it, and then draw some conclusions. Usually, those conclusions over-reach some (I'm being general about this type of writer, not of Winchester specifically) and the point of view is relentlessly modern.Winchester has chosen as the topic of this book the explosion of the volcano Krakatoa in 1883. Interestingly, the author is trained as a geologist, though he has spent most of his life working as a journalist and writer. This means that he actually understands the terminology of geology and vulcanology enough that he can at least make an attempt to explain it to the rest of us in layman's terms, and the result is generally a happy one. Krakatoa was a complex event (the island had three summits, each a separate volcano: two disappeared in the explosion, but they erupted for a good while beforehand, and their effects lasted for years afterwards) and Winchester does a good job of relating what happened, the prelude to it, and the aftermath.The one criticism that people have which I agree with is that he tends to wander a bit, at times. There are discussions here of everything from Dutch Colonial policy to the habits of spiders to rather technical (though carefully explained) geology. While it's all interesting, sometimes it does stray a bit far from the chosen topic. The author also occasionally over-reaches, a bit. For instance, his assertion that the explosion of the volcano indirectly led to Indonesia's independance is a bit much. My edition included a magazine article he'd written just after the Boxing Day tsunami, in which he attempts to connect the San Francisco earthquake with George W. Bush's election as U.S. President...that seems and even bigger stretch, to be honest.When the author sticks to the story, however, what he writes is very interesting. I would recommend this book",1
"This is truely a funny book.  It of course is the origin of the Ma and Pa Kettle movies, yet much more.  I like to pull this one off the shelf every now and again just to be able to chuckle.  When you read it, you must remember when it was written and what the racial and political attitudes of the time were, although,  it is a good read on that level too, i.e. seeing were our culture has been and where it is today.  I did read one or two reviews which compaired this work to some of the authors other work...good grief folks, lighten up..read the thing for what it is..a funny story meant to amuse. When I was a kid, I did not read Micky Mouse and analyze each comic book for political correctness, nor social commentary (although, being a dog lover, I was not always happy how Pluto was presented and treated) nor did I compair the Micky of 1949 to the Micky of 1952.  Anyway, digging into a book like this for those reasons is fine I suppose, if you are into such, but for me, I just enjoyed the read and highly recommend it",1
"George DeWolfe sees the photographer as an artist, not a technician, yet his book provides the technical knowledge and shows how to use Photoshop to create consistently high quality fine art prints.  Writing for the experienced photographer with a basic knowledge of Photoshop, DeWolfe begins by showing the photographer, with many examples, how to evaluate an image and decide what adjustments will bring out its special qualities.  The experienced photographer has always used his or her understanding of how light, luminosity and color give life to an image, and has traditionally used various techniques in the darkroom to enhance them.  DeWolfe begins by training the eye of the artist to see these elements and understand how they work.  After showing the reader how to truly see the image and decide how to fine-tune it, DeWolfe then gives us a very detailed digital workflow which, once mastered, allows the photographer to produce excellent prints on a consistent basis. The workflow is clarified by many screen shots showing Photoshop techniques and before/after image adjustments. Those who think visually will find these particularly helpful.DeWolfe's approach is to use the simplest techniques that can produce consistently fine results.  (Some Photoshop users will be surprised by his use of the history brush instead of masking; as a photographer who uses this tool, I appreciate its simplicity and controlled results.)  His focus is not on tips-and-tricks in Photoshop, but on how to get the best possible prints in the simplest, most straightforward way.  While a first reading gives valuable insights, the book's true value becomes evident when the photographer uses the workflow on his or her own images, and practices to become proficient.  The proof, as they say, is in the print",1
"I received my first copy of this cute album as a gift when I had my first baby.  I had so much fun putting it together that I tracked it down for my second and now for my third.  Telling the story from baby's point of view is fun and gets mom thinking about how baby would really feel about all the firsts in his/her life.  It is an easy album for moms and dads who want to record all the important events that the first year brings, but who haven't joined the scrapbooking craze quite yet.  I love this album and plan to have one for each child",1
"Well, the name of this set does say it all. Fashion! That's the theme of this mix & match stationery set. I liked it a bit more than some of the other mix & match stationery sets out there. The paper quality is a teensy bit better with this set as the paper is slightly thicker.The illustrations are very colorful and pretty, it has drawings and he complements each with colors such as bright blue and fuchsia. The drawings are all bold and enjoyable ranging from a pattern of high-heeled shoes or little kisses to a close-up of a very Warhol-esque face. At the top of each sheet, there are little quotes of Andy's relating to fashion. Very cool for maintaining the overall theme, I think. The different colored-envelopes each have a flap that more or less complements one of the particular sheet designs but of course, as the name suggests, it's all open to a little mix&match. Finally, there are quite a lot of stickers to decorate your mail as your will dictates. They're very pretty too including purses, mannequins, kisses, and oh, they're the clear kind so they look a little bit more distinguished.All in all, a very good way to spruce up your everyday mail. Get it especially if you're a fan of Andy Warhol or a die-hard fashionista",1
"My sister, whom moved out and had never cooked a thing in her life, really enjoyed the benefits from this book! The moment she saw it on my shelf, she snatched it up and took it home and I haven't seen it since. I hear she's cooking some great meals and hope she'll invite me over for dinner sometime soon! ;",1
"This book has adrenaline written all over it! Michael Crighton did an excellent job of keeping readers on their seats. I was blown away. Not only did his novel have adrenaline, but it also had horror, which kept you waiting for your hand to turn the next page",1
"Lost World	 		 Knopf Inc., 1995, Hardback 393 pp., $18.87Michael Crichton		                            ISBN 0-679-41946-2What would you do if you were trapped on an island stuck with prehistoric dinosaurs that are ready to tear you to shreds? A group of scientists are stuck on an island are about to be torn to shreds. Ian Malcom and his three partners have gone to an island called Isla Sorna believing there are dinosaurs that are still on the island since the prehistoric time. When they get to the island they figure out that the dinosaurs are not from the prehistoric time but from a cloning company called Ingen that cloned dinosaurs in Crichton's previous novel.Lost World is a grabbing novel and will keep you reading for hours on end. Crichton gives great descriptions of characters, places, and objects that will keep guessing if he was really on the island. It makes you feel like you are a part of the story on the island or off. Crichton has made novels that continue this novel and start this novel. Jurassic park was Crichton's novel before this and Jurassic park III is the novel that continues this novel.Lost World is exciting, adventurous, grabbing, and will always be a great novel. I would recommend this novel to anyone who likes adventures and anyone who likes to feel like you're in the story. Lost World is the best novel I have read and will be for quite a while.Andy Pop",1
"I liked this prep guide because it's not one of those huge books that's impossible to fit in your carry-on or laptop bag if you're traveling.  It has enough information to pass the test, which is good enough for me because that's all I needed to pass the test this month.  But, if you're one of those people who has a need to get every single question right, this is not the book for you.  The book doesn't cover every single thing you need to know for the exam, just enough to pass it.  The only draw back to this book is that it doesn't come with a CD with a comprehensive set of sample test questions.  I had to go to one of those huge books that I bought a couple of years ago for that, but I didn't read the huge book",1
"This is a retitled re-issue of _Invisible Republic_. For its content, then, it clearly deserves a 5-star rating (at least from here). However, you ought to know what you will be getting if you already have that classic",1
"Verla Kay has done it again!  She's created a brilliant rhyming picture book that works great in the classroom and is also a delightful choice for a bedtime story.   COVERED WAGONS, BUMPY TRAILS is the vivid, touching, enjoyable story of a pioneer family moving West.  Readers will fall in love with &quot;Mother, Father and Baby John&quot; as they journey in search of a new home.  Their struggles and triumphs come alive in sparse &quot;cryptic rhyme&quot; verse, such as: &quot;Plunging, slipping, Stuck in snow. Frozen wheels, &quot;Oxen, WHOA!&quot;  And the art by S. D. Schindler is fabulous with colorful kid-appeal.  This is a wonderful book that  you won't want to miss!  When you reach the final page, you'll smile at the absolute PERFECT ending",1
"I liked the book except the ending,I do not think she should have taken Sam back,He did not stand by her when she needed her most instead he went after another woman,The things he said   and did to Alex were unforgivable,Sorry doesn't cut it.",1
"I wish I had put some kind of protection on my Transits by Hand. I did not buy the hardback and usage of the paperback over the years by me and my daughter has managed to deteriorate the 2 or 3 copies I've had to reorder!  I always read other books about transiting planets and their influence, but for the final touch I always resort to the master himself, Robert Hand.  I was lucky enough to hear a few of his tapes and he is absolutely fascinating to listen to; has a delightful sense of humor (Sagittarius influence), is a supreme story-teller, which makes it impossible not to learn as you listen.  A lot of hard work must have gone into this work.  If anyone is to break the barriers between astrology and scientific worlds, Hand would be the one to lead the onslaught!  No astrologer or anyone learning astrology could do without this book",1
"Talk about a warm, fuzzy, heart touching book, this is it. Authors Allen & Linda Anderson have touched on the very core of the existence of our beloved pet, the dog.Taking accounts from numerous people they share with us stories of courage, love,loyalty, sacrifice and more that our four legged friends have bestowed on humans.  After each story we have a short meditation that enhances the read.I am a dog lover so for me this just re-enforced their need in our world and helped me appreciate them more.  Are they indeed sent from our Maker as messengers of love? I believe that may well be true.  If you love dogs, or even if you just want to understand their unique service to man; this book is for you.Written in a tender, honest,  interesting and absorbing way; you will find it difficult to put this book down.  I recommend Angel Dogs highly. Absolutely amazing insight!",1
"Citizen explores just what freedom really is as it follows a young man, Thorby, as he matures from boy to man. Starting as a slave sold to a most unusual beggar, Baslim, we see the first aspect that many equate with the absolute opposite of freedom, though we see that in fact 'slaves' sometimes have more freedom of choice than 'free men'. The society he paints here is vivid and believable (though the economics of slavery in a star-travelling culture has always seemed a little dubious to me). Baslim is far more than he appears to be, and puts Thorby through a rigorous education, both academic and practical. How do you become a really good beggar? Here Heinlein falls in with Ayn Rand - whatever you do, do it to the best of your ability, from begging to juggling. Also there are several comments included here about the integrity of the self - lies to others and misleading yourself both come in for some dictums. These are items that may pass over young readers' heads, but perhaps planting seeds that all assumptions should be examined, nothing should be accepted on 'faith', that personal integrity is more important than 'success', that consequences of actions should be examined carefully before committing to that action.Later, Baslim calls in some favors and sends Thorby to live with the Free Traders, a group of space merchants that keep to themselves with their own unique culture. Here Thorby discovers another aspect of freedom: a person's ability to do as he wishes is severely constrained by the culture in which he lives. The Free Trader society (which owes much to Margaret Mead's seminal ideas, and highlighted by an anthropologist character named Margaret Mader - Heinlein was not usually so obvious with his names) of rigid matriarchal domination and separation into moieties provides security, peace of mind, and the ability through rigid rules of formalism to allow a small group of people to live together for extended periods without breaking any heads, but has as its downside great limitations on freedom of choice. This section of the book may be the best part, as the society is so different from today's American culture that it becomes fascinating in its own right, apart from its effects on Thorby. Thorby himself grows and changes significantly in this part of the book, from first love to determining just how he must balance the demands of duty and personal desires.The last section deals with Thorby back on Earth, within a society not much different from our own, and shows a third aspect of freedom: the internal courageousness to make your own decisions and act upon them. Freedom is just as constrained by internal timidity and/or defining decisions as by external forces. As this last section offers little in terms of new or different views of society (though it is a good mirror of some of the flaws of a capitalistic/lawyer dominated one), it isn't as engrossing as the first two sections, but is highly important in terms of completing Heinlein's thematic investigation of all aspects of freedom.Characterization other than Thorby and Baslim is pretty thin, especially for the females that appear in supporting roles. This was fairly typical for his juveniles, as they were basically strong adventure novels with their primary focus on their central character. But the thematic line on slavery/freedom is much stronger here than most of his messages in other books, and as this particular position is also stated in some of those other works (most especially Farnham's Freehold), has to be seen as one of Heinlein's personal beliefs (unlike some other positions he proposes in his books that seem mainly designed to stir up debate).This book is not Heinlein's absolute best, nor even the best of his so-called 'juveniles' (which are typically better reading than most 'adult' mainstream bestsellers), but still provides an engrossing, fun, and illuminating read. Recommended for all readers willing to look at life styles different from their own.--- Reviewed by Patrick Shepherd (hyperpat)",1
"Written all the way back in the mid-1980s, long before all the heated rhetoric about illegal immigration going on in the US today, this book has turned out to be amazingly prescient. I feel like I would have had a much better understanding of this subject (not to mention appreciation of the people involved) had I discovered it a long time ago, but I suppose late is better than never.Ted Conover did what I don't imagine very many other Americans would have the courage to do: Cross illegally from Mexico into the US with Mexicans doing the same thing. In doing so, he gives readers incredible insight into what compels some Mexicans to make that journey (i.e what life is like where they come from), what the journey is like, and what awaits them on this side of the border. I found myself exceedingly grateful for having been born American and simply in awe of the Mexicans who live such vastly disparate lives from their privileged neighbors to the north.Conover simply relates his experiences to readers without the kind of  ideological commentary or other editorializing that can get in the way of the facts surrounding the contentious issues involved. Coyotes is a well-written, touching, informative, and inspiring book that should be required reading for all Americans before they open their mouths about illegal immigration",1
"I checked this book out of our local library when I was teaching a unit on oceans to my preschool class. The children listened closely as the suspense built in this story and the surprise ending was wonderful. The children understood the food chain concept and have asked me several times to Read it again! It has also triggered a renewed interest in the children for using their own imaginations to create stories of their own creation. I am ordering a copy for our own personal library. This one is a keeper",1
"What books you would grab as you ran out of a burning house? Remember that old parlor game? This is one on my list. My copy is stained and spine-cracked and I could not live without it. It's the standard by which all cookbooks should be measured",1
"If you want to take your pictures to the next level this is the book for you. Fantastic and easy to follow .. for the advanced amateur and pro",1
"You will either kill them or become a video on arabic television!  Hows that for modern desensitization",1
"Many people remember the battle of Midway as the turning point of the war in the Pacific due to the sinking of four Japanese aircraft carriers, and rightly so.  But would the American success at Midway been possible without the heroic actions of their torpedo squadrons?  Probably not.  In this eye-opening account of the battle, author Alvin Kernan sheds much new light on these intrepid airmen who, flying obsoloete aircraft and using defective torpedoes, cleared the way for the SBD Dauntlesses to deliver the crushing blows on the Japanese carriers.After sighting the enemy carriers, the three American flattops began launching their torpedo bombers, dive bombers, and fighters in the hopes of making a coordinated attack on the Japanese fleet.  However, while en route to the target, almost all of the squadrons became separated and the USS Hornet's contingent of fighters and dive bombers never even made it to the Japanese fleet. Its aircraft either returned to the carrier or ditched in the sea.  Meanwhile, ,the planes from USS Yorktown and USS Enterprise were not able to coordinate their attacks.  Thus, the torpedo planes attacked without fighter protection.These planes were thrown into a virtual meat grinder of anti aircraft fire and pursuit from Japanese fighters.  Out of a compliment of 51 planes, 44 were shot down.  One man, Ensign George Gay, survived from Torpedo squadron 8.  Not a single American torpedo hit the Japanese fleet.  However, this sacrifice was not in vain, for a few minutes later, the SBDs found the Japanese and in the span of a few minutes sent three Japanese carriers to the bottom.  The fourth followed later in the day.The author brings up some interesting points in the book.  For example, he mentions the confusing flight plan of the Hornet's commander Ring, who, for some reason, chose to fly a course which would take him well north of the Japanese fleet.  He then failed to write an after action report upon returning to the Hornet.  The author also describes the inferiority of the American aircraft, specifically, there extremely limited range which, in the end, caused the American fighters to turn back.  Also, the fighters that did make it to the Japanese fleet never flew down to help out the lumbering Devastators.  In all intents and purposes, the SBDs happened to end up in the right place at precisely the right time.  If they had not, the battle could have turned out much differently.This is a fascinating book.  I've read several books about the battle of Midway, but none have went into the depth of exploring the destruction of the torpedo planes as this one does.  The writer, a former member of the Enterprise's air group, describes the battle as only a true eyewitness could.  He raises some alarming quetions which I had never thought about before reading this book.  Although the book itself is somewhat short, it does a masterful job of covering the plight of the torpedo planes.I highly recommend this fine book.  If you've read anything previously about the battle of Midway, you must read this book.  It sheds some new light on the heroic sacrifice of the American torpedo squadrons and how their actions paved the way for the American victory",1
"Stimulating, compelling primer on the fallacies of naturalistic evolution. In a philosophical wrestling match, Phillip Johnson bends Richard Dawkins into a pretzel and pins his shoulders to the mat in three seconds or less.Macroevolutionary Darwinism is living on borrowed time. Within 50 years it will join the ranks of Geocentric Universe Theories, phlogistons, and phrenologies. A lot of guys with letters after their names are going to have to look for new work, or else be honest enough to convert from their naturalistic religion to a real form of science, that pursues Truth no matter where it leads",1
"This is an integral desk reference for the reproductive health educator.  This text outlines all that there is to know to date about contraceptive methods and their function.  I don't inted to part with this until the 19th edition is released.",1
"Part geology, part biography, part history of Scotland, this excellent book is a tribute to James Hutton, the originator of modern geology. Starting with the status of geology in the eighteenth century and the use of the Bible as the basis for estimating the age of the earth, the author weaves the intriguing story of James Hutton and how he came about discovering signs of the earth's true antiquity. The political situation in eighteenth century Scotland is well described and illustrates the times in which Hutton lived. But the book goes further in that the evolution of geology after Hutton's death is also discussed, ending with modern estimates of the age of the earth and a brief description of the methods used to produce them. This is a very well-written and exciting book that should appeal to a wide audience",1
"The Challenge/Solution style of these books are great for security beginners as well as seasoned professionals.  If you read carefully you can pick up many hints/tools which you can use in real life security scenarios.My only -ve comment about this book is its getting out of date now.  Many of the incidents described are not relevant now, as security practices at most firms would thrawt these incidents.  Having said that, the scenarios are still good for security beginners.  For advanced readers I would suggest the Second edition or the soon to be released third edition",1
"I have looked high and low through countless new age books and Voyagers was the first book that really fofilled my sense of longing. After every other book I had read, I found myself still searching, but after Voyagers, I no longer needed to search. That is not to say that everything you ever needed to know can be found in this book, it is more of an introduction to a larger body of work where you can find information on everything you wanted to know, and then some. If you are genuinely looking for answers, then don't take my word for it, or any one else's for that matter... just read it for yourself and decide for yourself if it is right for you.",1
"I purchased this book to find out about the publishing industry and more effectively market my book.  Without Mr. Kremer's Book I would have been clueless, however now I am well informed and continue to sell my book.  It has been picked up for a second edition by another publisher, which was my main goal.  ( I self published as a quick way to get review copies out to the public and get the book rolling)I knew the world needed my book and I needed it releasedquick.  Mission accomplished.  I keep 001 ways close to my side and continuously consult it as I continue my publishing journey.  Highly recommended to anyone who wants to sell books and be successful and effective in the process",1
"This  book is  execellent in explaining  about  fear and  how  to  conquer it. My f0ur  children  loved it",1
"We got this book out from our library recently and within a week I had ordered a copy for us.  My nearly 2 year old demands poems from it all the time (as only 2 year olds can demand!!) and her older brothers have also enjoyed them.  The book has so many poems that struck a chord with us; just one small example: With recent cold weather I ended up sharing Dragon Smoke (about day being so cold you can see your own breath) with my oldest son's class at school. I have also suggested that our local pre-school buys a copy for the adult library so that the poems can be shared with the children when relevant themes / moments arise.  The pictures are perfect for the poems creating a completely wonderful package. It is just an absolutely superb book and one I will be buying as a present for many other families.  I think in a way the title is a bit of a pity, (although completly reasonable), as these poems will last a lot longer than just for the very Young",1
"Flip the Switch is an excellent book.  I'm 29 and tired of being overweight.  I bought this book months ago.  I read half of it, then moved from Seattle to Valdez, Alaska.  All the while I was moving, I could not stop thinking about this book.  As soon as my shipment arrived, I found the book ASAP and finished it.I have seen that some complain about the resistance products he promotes in his books.  I look at it this way:  Spend a ton of money on a gym membership or spend around $10.00 for a resistance rope - PLUS - you get to do this in the privacy of your home.  This is a great idea, especially for women that have children, a job and the home to contend with.Jim Karas was overweight for several years.  He can relate to me.  He revels on the fact that resistance training is the way to go and thank goodness because I simply cannot handle cardio workouts due to a bad back.  The running and stepping in cardio is too much for me.This is a great book for anyone but women will especially appreciate the convenience",1
"This collection of shorts narrating the lives of the inhabitants of 44 Scotland Street - a Edinburgh neighborhood, full of quirky characters, both lovable and unlovable - is quaint and entertaining, striking a cord of truth in the mind and heart, like many of Smith's stories. A great addition to those previously delighted with Smith - for new readers I recommend The No. #1 Ladies' Detective Agency",1
"Oh, Spike in San Antonio. It's so hard to believe that sexism exists, isn't it? I'm not sure where your numbers come from, as your logic seems tenuous, at best, but according to that left-wing, liberal think tank known as the US Census Bureau, Rowe-Finkbeiner is right. And it's getting worse.The Census Bureau reported in August, based on the Current Population Survey, that women's  real median earnings fell by $171, or 0.6 percent, from 2002 to 2003, while men's increased by  $336, or 0.8 percent. (The increase for men was not statistically significant, but the decrease for women was.) The gender wage ratio thus fell to 75.5, compared with 76.6 in 2002. In addition, a U.S. Government Accountability Office (GAO) report released in October of 2003, controlling for changes in education and work experience over time, concludes that womens earnings have  remained stagnant, relative to men's, for an even longer period--17 years--with a gap that cannot be explained by measurable differences in education and experience.If you actually read The F-Word, you might find  cited cases like this: Although women make up nearly 3/4 of Wal-Mart's workforce, men hold 90% of management positions--despite female employee's receiving better performance evaluations overall--and female employees are paid lower wages than male employees for the same jobs. None of this is disputed by the corporation. Why? According to Wal-Mart, because men are there for a career, while women are working for pocket money. I wish I could say your attitude was merely naive--but the truth is it's far more dangerous and insidious. Thanks to Rowe-Finbeiner for telling it how it really is.",1
"Having read most of Grisham's books, I've saved a few of his best for last.  While it wasn't a 5 star book like I'd hoped, it certainly was one of his better books with a lot of detail and of course the plot was an interesting one.Having saw the movie years ago, I had a good idea of what the book was about:  Two Supreme Court Justices are killed, a law school student, along with many other people become curious and try to figure out who dun it...only, she writes a brief and hits the nail on the head, and when the wrong people find out, she's on the run for her life!I enjoyed the book mostly because it was fast-paced, and had a lot of detail.  So much detail and characters, I had a bit of a struggle to keep up!  Of course it was suspenseful and the characters, especially of Darby, the law school student and the reporter who starts to help her uncover the truth.  Good read",1
